"date","close","volume","open","high","low"
"2014/09/25","0.1100","0.0000","0.1100","0.1100","0.1100"
"2014/09/24","0.1100","0.0000","0.1100","0.1100","0.1100"
"2014/09/23","0.1100","6200.0000","0.1100","0.1100","0.1100"
"2014/09/22","0.1200","0.0000","0.1200","0.1200","0.1200"
"2014/09/19","0.1200","12250.0000","0.1200","0.1200","0.1100"
"2014/09/18","0.1200","9113.0000","0.1200","0.1200","0.1200"
"2014/09/17","0.1201","0.0000","0.1201","0.1201","0.1201"
"2014/09/16","0.1201","0.0000","0.1201","0.1201","0.1201"
"2014/09/15","0.1201","0.0000","0.1201","0.1201","0.1201"
"2014/09/12","0.1201","1000.0000","0.1201","0.1201","0.1201"
"2014/09/11","0.1900","0.0000","0.1900","0.1900","0.1900"
"2014/09/10","0.1900","4270.0000","0.2000","0.2000","0.1900"
"2014/09/09","0.1200","0.0000","0.1200","0.1200","0.1200"
"2014/09/08","0.1200","5000.0000","0.1166","0.1200","0.1166"
"2014/09/05","0.1150","0.0000","0.1150","0.1150","0.1150"
"2014/09/04","0.1150","0.0000","0.1150","0.1150","0.1150"
"2014/09/03","0.1150","0.0000","0.1150","0.1150","0.1150"
"2014/09/02","0.1150","0.0000","0.1150","0.1150","0.1150"
"2014/08/29","0.1150","0.0000","0.1150","0.1150","0.1150"
"2014/08/28","0.1150","5000.0000","0.1150","0.1150","0.1150"
"2014/08/27","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/08/26","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/08/25","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/08/22","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/08/21","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/08/20","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/08/19","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/08/18","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/08/15","0.1500","800.0000","0.1500","0.1500","0.1500"
"2014/08/14","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/08/13","0.1500","6000.0000","0.1500","0.1500","0.1500"
"2014/08/12","0.1500","2000.0000","0.1500","0.1500","0.1500"
"2014/08/11","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/08/08","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/08/07","0.1500","500.0000","0.1500","0.1500","0.1500"
"2014/08/06","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/08/05","0.1500","1000.0000","0.1500","0.1500","0.1500"
"2014/08/04","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/08/01","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/07/31","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/07/30","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/07/29","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/07/28","0.1500","250.0000","0.1500","0.1500","0.1500"
"2014/07/25","0.1500","312.0000","0.1500","0.1500","0.1500"
"2014/07/24","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/07/23","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/07/22","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/07/21","0.1500","8390.0000","0.1500","0.1500","0.1500"
"2014/07/18","0.1500","296.0000","0.1500","0.1500","0.1500"
"2014/07/17","0.1900","0.0000","0.1900","0.1900","0.1900"
"2014/07/16","0.1900","0.0000","0.1900","0.1900","0.1900"
"2014/07/15","0.1900","4000.0000","0.1900","0.1900","0.1900"
"2014/07/14","0.2000","2312.0000","0.2000","0.2000","0.2000"
"2014/07/11","0.2000","0.0000","0.2000","0.2000","0.2000"
"2014/07/10","0.2000","842.0000","0.2000","0.2000","0.2000"
"2014/07/09","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/07/08","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/07/07","0.1500","150.0000","0.1500","0.1500","0.1500"
"2014/07/03","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/07/02","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/07/01","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/06/30","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/06/27","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/06/26","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/06/25","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/06/24","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/06/23","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/06/20","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/06/19","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/06/18","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/06/17","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/06/16","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/06/13","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/06/12","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/06/11","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/06/10","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/06/09","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/06/06","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/06/05","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/06/04","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/06/03","0.1500","850.0000","0.1500","0.1500","0.1500"
"2014/06/02","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/05/30","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/05/29","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/05/28","0.1500","275.0000","0.1500","0.1500","0.1500"
"2014/05/27","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/05/23","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/05/22","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/05/21","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/05/20","0.1500","2500.0000","0.1500","0.1500","0.1500"
"2014/05/19","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/05/16","0.1500","0.0000","0.1500","0.1500","0.1500"
"2014/05/15","0.1500","1350.0000","0.1500","0.1500","0.1500"
"2014/05/14","0.3600","0.0000","0.3600","0.3600","0.3600"
"2014/05/13","0.3600","692.0000","0.3600","0.3600","0.3600"
"2014/05/12","0.3000","1350.0000","0.3000","0.3000","0.3000"
"2014/05/09","0.3000","100.0000","0.3000","0.3000","0.3000"
"2014/05/08","0.2000","2110.0000","0.3500","0.3500","0.2000"
"2014/05/07","0.2000","1400.0000","0.2000","0.2000","0.2000"
"2014/05/06","0.3800","0.0000","0.3800","0.3800","0.3800"
"2014/05/05","0.3800","0.0000","0.3800","0.3800","0.3800"
"2014/05/02","0.3800","0.0000","0.3800","0.3800","0.3800"
"2014/05/01","0.3800","0.0000","0.3800","0.3800","0.3800"
"2014/04/30","0.3800","3430.0000","0.3350","0.3800","0.2100"
"2014/04/29","0.1500","13200.0000","0.3350","0.3350","0.1500"
"2014/04/28","0.1000","12500.0000","0.3300","0.3350","0.1000"
"2014/04/25","0.3350","3290.0000","0.3450","0.3450","0.3350"
"2014/04/24","0.2400","3250.0000","0.2000","0.2400","0.2000"
"2014/04/23","0.1000","0.0000","0.1000","0.1000","0.1000"
"2014/04/22","0.1000","1650.0000","0.2400","0.2400","0.1000"
"2014/04/21","0.2400","400.0000","0.2400","0.2400","0.2400"
"2014/04/17","0.2400","400.0000","0.2400","0.2400","0.2400"
"2014/04/16","0.2500","400.0000","0.2500","0.2500","0.2500"
"2014/04/15","0.1000","600.0000","0.1500","0.1500","0.1000"
"2014/04/14","0.2000","2000.0000","0.2000","0.2000","0.2000"
"2014/04/11","0.3450","0.0000","0.3450","0.3450","0.3450"
"2014/04/10","0.3450","3250.0000","0.3000","0.3450","0.3000"
"2014/04/09","0.3900","0.0000","0.3900","0.3900","0.3900"
"2014/04/08","0.3900","300.0000","0.3000","0.3900","0.3000"
"2014/04/07","0.4000","0.0000","0.4000","0.4000","0.4000"
"2014/04/04","0.4000","0.0000","0.4000","0.4000","0.4000"
"2014/04/03","0.4000","3650.0000","0.1500","0.4000","0.1500"
"2014/04/02","0.2000","500.0000","0.2500","0.2500","0.2000"
"2014/04/01","0.1500","1000.0000","0.1500","0.1500","0.1500"
"2014/03/31","0.2500","1400.0000","0.0600","0.2500","0.0600"
"2014/03/28","0.2500","950.0000","0.0525","0.2500","0.0525"
"2014/03/27","0.2500","3850.0000","0.0301","0.2500","0.0301"
"2014/03/26","0.2500","1000.0000","0.2500","0.2500","0.2500"
"2014/03/25","0.2500","400.0000","0.2500","0.2500","0.2500"
"2014/03/24","0.2500","6150.0000","0.2500","0.2500","0.2000"
"2014/03/21","0.2333","0.0000","0.2333","0.2333","0.2333"
"2014/03/20","0.2333","3500.0000","0.2333","0.2500","0.2333"
"2014/03/19","0.2500","7500.0000","0.2500","0.2500","0.2500"
"2014/03/18","0.3000","1500.0000","0.3000","0.3000","0.3000"
"2014/03/17","0.3000","400.0000","0.3000","0.3000","0.3000"
"2014/03/14","0.2500","1350.0000","0.3000","0.3000","0.2500"
"2014/03/13","0.3000","3200.0000","0.3000","0.3000","0.2926"
"2014/03/12","0.3000","7500.0000","0.3100","0.3100","0.3000"
"2014/03/11","0.4000","0.0000","0.4000","0.4000","0.4000"
"2014/03/10","0.4000","100.0000","0.4000","0.4000","0.4000"
"2014/03/07","0.4000","500.0000","0.4000","0.4000","0.4000"
"2014/03/06","0.3900","1250.0000","0.4000","0.4000","0.3900"
"2014/03/05","0.3100","6750.0000","0.3100","0.3100","0.3100"
"2014/03/04","0.4000","0.0000","0.4000","0.4000","0.4000"
"2014/03/03","0.4000","450.0000","0.4000","0.4000","0.4000"
"2014/02/28","0.4000","0.0000","0.4000","0.4000","0.4000"
"2014/02/27","0.4000","300.0000","0.4000","0.4000","0.4000"
"2014/02/26","0.3100","11220.0000","0.3800","0.3800","0.3100"
"2014/02/25","0.4200","600.0000","0.4200","0.4200","0.4200"
"2014/02/24","0.4250","1000.0000","0.4250","0.4250","0.4250"
"2014/02/21","0.4000","2200.0000","0.4000","0.4000","0.4000"
"2014/02/20","0.3800","1000.0000","0.3800","0.3800","0.3800"
"2014/02/19","0.3500","1150.0000","0.3500","0.3500","0.3500"
"2014/02/18","0.4500","0.0000","0.4500","0.4500","0.4500"
"2014/02/14","0.4500","0.0000","0.4500","0.4500","0.4500"
"2014/02/13","0.4500","1000.0000","0.4500","0.4500","0.4500"
"2014/02/12","0.3500","5000.0000","0.3500","0.3500","0.3500"
"2014/02/11","0.4500","0.0000","0.4500","0.4500","0.4500"
"2014/02/10","0.4500","0.0000","0.4500","0.4500","0.4500"
"2014/02/07","0.4500","1100.0000","0.4500","0.4500","0.4500"
"2014/02/06","0.4400","0.0000","0.4400","0.4400","0.4400"
"2014/02/05","0.4400","5050.0000","0.4400","0.4400","0.4400"
"2014/02/04","0.4491","950.0000","0.4493","0.4493","0.4491"
"2014/02/03","0.4000","0.0000","0.4000","0.4000","0.4000"
"2014/01/31","0.4000","15250.0000","0.4000","0.4000","0.4000"
"2014/01/30","0.4299","0.0000","0.4299","0.4299","0.4299"
"2014/01/29","0.4299","12700.0000","0.3500","0.4299","0.3500"
"2014/01/28","0.4300","17000.0000","0.4400","0.4500","0.4300"
"2014/01/27","0.4400","24860.0000","0.4000","0.4500","0.4000"
"2014/01/24","0.4000","0.0000","0.4000","0.4000","0.4000"
"2014/01/23","0.4000","1115.0000","0.4200","0.4200","0.4000"
"2014/01/22","0.3500","20322.0000","0.4000","0.4000","0.3500"
"2014/01/21","0.4200","850.0000","0.4200","0.4200","0.4200"
"2014/01/17","0.4200","1450.0000","0.4200","0.4200","0.4200"
"2014/01/16","0.4000","8000.0000","0.4300","0.4300","0.4000"
"2014/01/15","0.4450","1000.0000","0.4450","0.4450","0.4450"
"2014/01/14","0.4450","3100.0000","0.4450","0.4450","0.4450"
"2014/01/13","0.4300","7600.0000","0.4450","0.4450","0.4300"
"2014/01/10","0.4500","0.0000","0.4500","0.4500","0.4500"
"2014/01/09","0.4500","2000.0000","0.4500","0.4500","0.4500"
"2014/01/08","0.4300","1900.0000","0.4400","0.4400","0.4300"
"2014/01/07","0.4500","5500.0000","0.4500","0.4500","0.4500"
"2014/01/06","0.4500","200.0000","0.4500","0.4500","0.4500"
"2014/01/03","0.4500","0.0000","0.4500","0.4500","0.4500"
"2014/01/02","0.4500","11670.0000","0.4500","0.4500","0.4500"
"2013/12/31","0.4500","22556.0000","0.4800","0.4800","0.4500"
"2013/12/30","0.4800","56564.0000","0.4300","0.5000","0.4300"
"2013/12/27","0.5000","61145.0000","0.4000","0.5200","0.4000"
"2013/12/26","0.3500","3025.0000","0.4300","0.4300","0.3500"
"2013/12/24","0.3300","0.0000","0.3300","0.3300","0.3300"
"2013/12/23","0.3300","115291.0000","0.3000","0.5000","0.3000"
"2013/12/20","0.2800","58200.0000","0.2900","0.3000","0.2800"
"2013/12/19","0.2800","0.0000","0.2800","0.2800","0.2800"
"2013/12/18","0.2800","14513.0000","0.2800","0.3000","0.2800"
"2013/12/17","0.3000","22900.0000","0.2500","0.3000","0.2500"
"2013/12/16","0.2500","0.0000","0.2500","0.2500","0.2500"
"2013/12/13","0.2500","0.0000","0.2500","0.2500","0.2500"
"2013/12/12","0.2500","0.0000","0.2500","0.2500","0.2500"
"2013/12/11","0.2500","34500.0000","0.2500","0.2500","0.2500"
"2013/12/10","0.2400","6565.0000","0.2100","0.2400","0.2100"
"2013/12/09","0.2300","5000.0000","0.2200","0.2300","0.2200"
"2013/12/06","0.2000","5000.0000","0.2000","0.2000","0.2000"
"2013/12/05","0.2300","0.0000","0.2300","0.2300","0.2300"
"2013/12/04","0.2300","0.0000","0.2300","0.2300","0.2300"
"2013/12/03","0.2300","5000.0000","0.2300","0.2300","0.2300"
"2013/12/02","0.2000","10134.0000","0.2300","0.2300","0.2000"
"2013/11/29","0.2300","0.0000","0.2300","0.2300","0.2300"
"2013/11/27","0.2300","3434.0000","0.2300","0.2300","0.2300"
"2013/11/26","0.2360","0.0000","0.2360","0.2360","0.2360"
"2013/11/25","0.2360","3000.0000","0.2360","0.2360","0.2360"
"2013/11/22","0.2300","3000.0000","0.2300","0.2300","0.2300"
"2013/11/21","0.2100","0.0000","0.2100","0.2100","0.2100"
"2013/11/20","0.2100","2500.0000","0.2360","0.2360","0.2100"
"2013/11/19","0.2100","0.0000","0.2100","0.2100","0.2100"
"2013/11/18","0.2100","0.0000","0.2100","0.2100","0.2100"
"2013/11/15","0.2100","300.0000","0.2100","0.2100","0.2100"
"2013/11/14","0.2300","0.0000","0.2300","0.2300","0.2300"
"2013/11/13","0.2300","0.0000","0.2300","0.2300","0.2300"
"2013/11/12","0.2300","0.0000","0.2300","0.2300","0.2300"
"2013/11/11","0.2300","0.0000","0.2300","0.2300","0.2300"
"2013/11/08","0.2300","10100.0000","0.2100","0.2300","0.2100"
"2013/11/07","0.2150","3120.0000","0.2150","0.2150","0.2150"
"2013/11/06","0.2300","0.0000","0.2300","0.2300","0.2300"
"2013/11/05","0.2300","0.0000","0.2300","0.2300","0.2300"
"2013/11/04","0.2300","0.0000","0.2300","0.2300","0.2300"
"2013/11/01","0.2300","0.0000","0.2300","0.2300","0.2300"
"2013/10/31","0.2300","0.0000","0.2300","0.2300","0.2300"
"2013/10/30","0.2300","0.0000","0.2300","0.2300","0.2300"
"2013/10/29","0.2300","2500.0000","0.2300","0.2300","0.2300"
"2013/10/28","0.2300","12250.0000","0.2400","0.2400","0.2300"
"2013/10/25","0.2200","10250.0000","0.2200","0.2200","0.2200"
"2013/10/24","0.2100","0.0000","0.2100","0.2100","0.2100"
"2013/10/23","0.2100","6000.0000","0.2100","0.2100","0.2100"
"2013/10/22","0.2400","0.0000","0.2400","0.2400","0.2400"
"2013/10/21","0.2400","15700.0000","0.2000","0.2400","0.2000"
"2013/10/18","0.2200","10000.0000","0.2200","0.2200","0.2200"
"2013/10/17","0.2200","14000.0000","0.2100","0.2200","0.2100"
"2013/10/16","0.1700","18658.0000","0.1700","0.1700","0.1700"
"2013/10/15","0.1700","40000.0000","0.1700","0.1700","0.1700"
"2013/10/14","0.1510","0.0000","0.1510","0.1510","0.1510"
"2013/10/11","0.1510","4500.0000","0.1510","0.1510","0.1510"
"2013/10/10","0.1500","25900.0000","0.1600","0.1600","0.1500"
"2013/10/09","0.1800","1550.0000","0.2600","0.2600","0.1800"
"2013/10/08","0.1600","62000.0000","0.1400","0.1800","0.1400"
"2013/10/07","0.1300","10000.0000","0.1300","0.1300","0.1300"
"2013/10/04","0.1400","107500.0000","0.1800","0.1800","0.1300"
"2013/10/03","0.2000","48600.0000","0.1000","0.3450","0.1000"
"2013/10/02","0.1000","60000.0000","0.0950","0.1000","0.0950"
"2013/10/01","0.0950","71600.0000","0.0900","0.0950","0.0900"
"2013/09/30","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/09/27","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/09/26","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/09/25","0.0800","45402.0000","0.0850","0.0850","0.0800"
"2013/09/24","0.0850","0.0000","0.0850","0.0850","0.0850"
"2013/09/23","0.0850","2500.0000","0.0850","0.0850","0.0850"
"2013/09/20","0.0850","6020.0000","0.0900","0.0900","0.0850"
"2013/09/19","0.0850","91050.0000","0.0900","0.1000","0.0850"
"2013/09/18","0.0710","73255.0000","0.0800","0.0800","0.0710"
"2013/09/17","0.0800","179806.0000","0.0689","0.0800","0.0689"
"2013/09/16","0.0800","47350.0000","0.0800","0.0800","0.0689"
"2013/09/13","0.0800","5000.0000","0.0800","0.0800","0.0800"
"2013/09/12","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/09/11","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/09/10","0.0800","1335.0000","0.0620","0.0800","0.0620"
"2013/09/09","0.0750","0.0000","0.0750","0.0750","0.0750"
"2013/09/06","0.0750","0.0000","0.0750","0.0750","0.0750"
"2013/09/05","0.0750","0.0000","0.0750","0.0750","0.0750"
"2013/09/04","0.0750","0.0000","0.0750","0.0750","0.0750"
"2013/09/03","0.0750","2500.0000","0.0620","0.0750","0.0620"
"2013/08/30","0.0620","0.0000","0.0620","0.0620","0.0620"
"2013/08/29","0.0620","300.0000","0.0620","0.0620","0.0620"
"2013/08/28","0.0750","0.0000","0.0750","0.0750","0.0750"
"2013/08/27","0.0750","0.0000","0.0750","0.0750","0.0750"
"2013/08/26","0.0750","2600.0000","0.0620","0.0750","0.0620"
"2013/08/23","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/08/22","0.0800","5000.0000","0.0620","0.0800","0.0620"
"2013/08/21","0.0800","6000.0000","0.0620","0.0800","0.0620"
"2013/08/20","0.0800","100.0000","0.0800","0.0800","0.0800"
"2013/08/19","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/08/16","0.0800","2500.0000","0.0800","0.0800","0.0800"
"2013/08/15","0.0620","150.0000","0.0620","0.0620","0.0620"
"2013/08/14","0.0620","0.0000","0.0620","0.0620","0.0620"
"2013/08/13","0.0620","0.0000","0.0620","0.0620","0.0620"
"2013/08/12","0.0620","0.0000","0.0620","0.0620","0.0620"
"2013/08/09","0.0620","0.0000","0.0620","0.0620","0.0620"
"2013/08/08","0.0620","0.0000","0.0620","0.0620","0.0620"
"2013/08/07","0.0620","1900.0000","0.0620","0.0620","0.0620"
"2013/08/06","0.0620","0.0000","0.0620","0.0620","0.0620"
"2013/08/05","0.0620","3000.0000","0.0620","0.0620","0.0620"
"2013/08/02","0.0620","0.0000","0.0620","0.0620","0.0620"
"2013/08/01","0.0620","100.0000","0.0620","0.0620","0.0620"
"2013/07/31","0.0620","0.0000","0.0620","0.0620","0.0620"
"2013/07/30","0.0620","0.0000","0.0620","0.0620","0.0620"
"2013/07/29","0.0620","0.0000","0.0620","0.0620","0.0620"
"2013/07/26","0.0620","500.0000","0.0620","0.0620","0.0620"
"2013/07/25","0.0620","0.0000","0.0620","0.0620","0.0620"
"2013/07/24","0.0620","343.0000","0.0620","0.0620","0.0620"
"2013/07/23","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/07/22","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/07/19","0.0800","1000.0000","0.0620","0.0800","0.0620"
"2013/07/18","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/07/17","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/07/16","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/07/15","0.0800","3500.0000","0.0600","0.0800","0.0600"
"2013/07/12","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/07/11","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/07/10","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/07/09","0.0800","1000.0000","0.0800","0.0800","0.0800"
"2013/07/08","0.0600","3200.0000","0.0600","0.0600","0.0600"
"2013/07/05","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/07/03","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/07/02","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/07/01","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/06/28","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/06/27","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/06/26","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/06/25","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/06/24","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/06/21","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/06/20","0.0800","4200.0000","0.0600","0.0800","0.0600"
"2013/06/19","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/06/18","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/06/17","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/06/14","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/06/13","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/06/12","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/06/11","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/06/10","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/06/07","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/06/06","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/06/05","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/06/04","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/06/03","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/05/31","0.0800","150.0000","0.0800","0.0800","0.0800"
"2013/05/30","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/05/29","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/05/28","0.0800","1290.0000","0.0600","0.0800","0.0600"
"2013/05/24","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/05/23","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/05/22","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/05/21","0.0800","9300.0000","0.0800","0.0800","0.0600"
"2013/05/20","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/05/17","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/05/16","0.0800","650.0000","0.0600","0.0800","0.0600"
"2013/05/15","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/05/14","0.0800","1000.0000","0.0800","0.0800","0.0800"
"2013/05/13","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/05/10","0.0800","10300.0000","0.0600","0.0800","0.0600"
"2013/05/09","0.0600","2500.0000","0.0600","0.0600","0.0600"
"2013/05/08","0.0600","23400.0000","0.0600","0.0700","0.0600"
"2013/05/07","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/05/06","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/05/03","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/05/02","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/05/01","0.0700","0.0000","0.0700","0.0700","0.0700"
"2013/04/30","0.0700","0.0000","0.0700","0.0700","0.0700"
"2013/04/29","0.0700","1000.0000","0.0700","0.0700","0.0700"
"2013/04/26","0.0700","20000.0000","0.0700","0.0700","0.0700"
"2013/04/25","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/04/24","0.0800","300.0000","0.0800","0.0800","0.0800"
"2013/04/23","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/04/22","0.0800","400.0000","0.0600","0.0800","0.0600"
"2013/04/19","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/04/18","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/04/17","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/04/16","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/04/15","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/04/12","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/04/11","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/04/10","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/04/09","0.0800","250.0000","0.0600","0.0800","0.0600"
"2013/04/08","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/04/05","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/04/04","0.0800","0.0000","0.0800","0.0800","0.0800"
"2013/04/03","0.0800","10000.0000","0.0800","0.0800","0.0800"
"2013/04/02","0.0900","0.0000","0.0900","0.0900","0.0900"
"2013/04/01","0.0900","0.0000","0.0900","0.0900","0.0900"
"2013/03/28","0.0900","100.0000","0.0900","0.0900","0.0900"
"2013/03/27","0.0600","1500.0000","0.0600","0.0600","0.0600"
"2013/03/26","0.0900","0.0000","0.0900","0.0900","0.0900"
"2013/03/25","0.0900","0.0000","0.0900","0.0900","0.0900"
"2013/03/22","0.0900","0.0000","0.0900","0.0900","0.0900"
"2013/03/21","0.0900","0.0000","0.0900","0.0900","0.0900"
"2013/03/20","0.0900","0.0000","0.0900","0.0900","0.0900"
"2013/03/19","0.0900","200.0000","0.0600","0.0900","0.0600"
"2013/03/18","0.0900","10100.0000","0.0600","0.0900","0.0600"
"2013/03/15","0.0700","10000.0000","0.0700","0.0700","0.0700"
"2013/03/14","0.0700","5000.0000","0.0700","0.0700","0.0700"
"2013/03/13","0.0970","0.0000","0.0970","0.0970","0.0970"
"2013/03/12","0.0970","0.0000","0.0970","0.0970","0.0970"
"2013/03/11","0.0970","6625.0000","0.0970","0.0970","0.0700"
"2013/03/08","0.1000","1700.0000","0.0700","0.1000","0.0700"
"2013/03/07","0.0700","175.0000","0.0700","0.0700","0.0700"
"2013/03/06","0.0700","0.0000","0.0700","0.0700","0.0700"
"2013/03/05","0.0700","3750.0000","0.0700","0.0700","0.0700"
"2013/03/04","0.0700","0.0000","0.0700","0.0700","0.0700"
"2013/03/01","0.0700","0.0000","0.0700","0.0700","0.0700"
"2013/02/28","0.0700","650.0000","0.0700","0.0700","0.0700"
"2013/02/27","0.0700","0.0000","0.0700","0.0700","0.0700"
"2013/02/26","0.0700","4000.0000","0.0700","0.0700","0.0700"
"2013/02/25","0.1000","200.0000","0.1000","0.1000","0.1000"
"2013/02/22","0.0700","0.0000","0.0700","0.0700","0.0700"
"2013/02/21","0.0700","0.0000","0.0700","0.0700","0.0700"
"2013/02/20","0.0700","5088.0000","0.0700","0.0700","0.0700"
"2013/02/19","0.1025","0.0000","0.1025","0.1025","0.1025"
"2013/02/15","0.1025","300.0000","0.1025","0.1025","0.1025"
"2013/02/14","0.0700","2395.0000","0.0700","0.0700","0.0700"
